player,player_id,team,nationality,pos,overall,market_value,transfer_open,pace_score,shoot_score,pass_score,dribble_score,defense_score,physic_score,goals,xg_total,assists,key_passes,passes_total,pass_completion,dribbles_total,dribbles_won,pressures,progressive_passes,formations,best_formation,strengths,weaknesses,systems,competitions
José Fajardo Nelson,91089.0,Panama,EU,ST,55,1-6M€,71,43,42,55,42,56,46,0.0,0.24427781199999998,0,0,36.0,0.7777777777777778,1.0,0.0,30.0,8.0,"['4-3-3', '4-4-2', '4-2-3-1']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Attaque directe', 'Pressing avant', 'Profondeur']",['Copa America 2024']
José Ignacio Peleteiro Ramallo,9462.0,Deportivo Alavés,EU,CM,55,1-6M€,25,43,40,48,42,53,43,0.0,0.0,0,0,20.0,0.65,1.0,0.0,25.0,9.0,"['4-3-3', '4-2-3-1', '3-5-2']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Box-to-box', 'Pressing collectif', 'Transitions']",['La Liga 2020/21']
José Luis Morales Nogales,6668.0,Levante UD,EU,ST,55,1-6M€,57,46,40,40,55,43,41,0.0,0.044519193,0,0,12.0,0.3333333333333333,3.0,1.0,6.0,5.0,"['4-3-3', '4-4-2', '4-2-3-1']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Attaque directe', 'Pressing avant', 'Profondeur']",['La Liga 2020/21']
Karim Benzema,19677.0,Real Madrid,ES,ST,55,1-6M€,38,41,55,63,40,55,49,1.0,0.678824748,1,2,65.0,0.9384615384615385,0.0,0.0,29.0,9.0,"['4-3-3', '4-4-2', '4-2-3-1']",4-3-3,['Précision passe'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Attaque directe', 'Pressing avant', 'Profondeur']",['La Liga 2020/21']
Karl Brillant Toko Ekambi,3551.0,Rennes,EU,LW,55,1-6M€,42,42,53,54,71,52,44,1.0,0.324757407,0,2,23.0,0.782608695652174,1.0,1.0,23.0,5.0,"['4-3-3', '4-2-3-1', '3-4-3']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Haute pression', 'Ailier haut', 'Contre-pressing']",['Ligue 1 2022/23']
Florent Muslija,18417.0,Freiburg,EU,LW,55,1-6M€,91,41,40,55,40,43,41,0.0,0.0,0,2,20.0,0.8,0.0,0.0,5.0,5.0,"['4-3-3', '4-2-3-1', '3-4-3']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Haute pression', 'Ailier haut', 'Contre-pressing']",['Bundesliga 2023/24']
Leroy Sané,3053.0,Germany,DE,RW,55,1-6M€,21,42,40,47,42,44,41,0.0,0.0,0,0,11.0,0.6363636363636364,1.0,0.0,8.0,0.0,"['4-3-3', '4-2-3-1', '3-4-3']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Haute pression', 'Ailier haut', 'Contre-pressing']",['UEFA Euro 2024']
Lilian Brassier,29284.0,Stade Brestois,EU,CB,55,1-6M€,32,42,41,54,40,50,42,0.0,0.07576614,0,0,28.0,0.75,0.0,0.0,9.0,18.0,"['4-3-3', '3-5-2', '5-3-2']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Ligne haute', 'Sortie balle au sol', 'Couverture de zone']",['Ligue 1 2022/23']
Lovro Majer,28914.0,Wolfsburg,EU,RW,55,1-6M€,68,50,47,54,76,61,43,0.0,0.11351499699999999,0,1,63.0,0.7301587301587301,4.0,4.0,40.0,19.0,"['4-3-3', '4-2-3-1', '3-4-3']",4-3-3,['Dribble réussi'],"['Jeu de passe', 'Finition']","['Haute pression', 'Ailier haut', 'Contre-pressing']",['Bundesliga 2023/24']
Luc Rollet De Fougerolles,133189.0,Canada,EU,CB,55,1-6M€,28,41,41,58,40,50,41,0.0,0.061215352,0,0,16.0,0.875,0.0,0.0,10.0,5.0,"['4-3-3', '3-5-2', '5-3-2']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Ligne haute', 'Sortie balle au sol', 'Couverture de zone']",['Copa America 2024']
Luca Pfeiffer,48655.0,Darmstadt 98,EU,ST,55,1-6M€,58,41,50,58,40,61,44,0.0,0.227601956,0,0,21.0,0.8571428571428571,0.0,0.0,41.0,6.0,"['4-3-3', '4-4-2', '4-2-3-1']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Finition', 'Dribble']","['Attaque directe', 'Pressing avant', 'Profondeur']",['Bundesliga 2023/24']
Lucas Chevalier,39600.0,Lille,EU,GK,55,1-6M€,21,43,40,59,40,45,43,0.0,0.0,0,0,36.0,0.8611111111111112,0.0,0.0,1.0,20.0,"['4-3-3', '4-4-2', '3-5-2']",4-3-3,['Passes progressives'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Relance au pied', 'Distribution longue']",['Ligue 1 2022/23']
Lucas Höler,12418.0,Freiburg,EU,RW,55,1-6M€,70,41,41,57,40,45,43,0.0,0.13077787,1,1,25.0,0.84,0.0,0.0,9.0,8.0,"['4-3-3', '4-2-3-1', '3-4-3']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Haute pression', 'Ailier haut', 'Contre-pressing']",['Bundesliga 2023/24']
Lucas René Olaza Catrofe,24730.0,Celta Vigo,EU,LB,55,1-6M€,28,45,41,54,42,54,44,0.0,0.07217433,0,1,54.0,0.7222222222222222,1.0,0.0,18.0,26.0,"['4-3-3', '4-2-3-1', '3-4-3']",4-3-3,['Passes progressives'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Piston offensif', 'Débordement', 'Centres']",['La Liga 2020/21']
Lucas René Olaza Catrofe,24730.0,Uruguay,EU,LB,55,1-6M€,85,45,41,54,42,54,40,0.0,0.07217433,0,1,54.0,0.7222222222222222,1.0,0.0,18.0,26.0,"['4-3-3', '4-2-3-1', '3-4-3']",4-3-3,['Passes progressives'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Piston offensif', 'Débordement', 'Centres']",['Copa America 2024']
Lucas Silva Melo,33088.0,Eintracht Frankfurt,DE,RB,55,1-6M€,18,44,40,62,40,50,47,0.0,0.0,0,0,67.0,0.8805970149253731,0.0,0.0,10.0,26.0,"['4-3-3', '4-2-3-1', '3-4-3']",4-3-3,"['Précision passe', 'Passes progressives']","['Jeu de passe', 'Travail défensif', 'Finition']","['Piston offensif', 'Débordement', 'Centres']",['Bundesliga 2023/24']
Lucas Tolentino Coelho de Lima,22600.0,Brazil,BR,CAM,55,1-6M€,80,51,40,57,49,61,51,0.0,0.030999025,0,2,76.0,0.7894736842105263,5.0,0.0,40.0,18.0,"['4-2-3-1', '4-3-3', '3-4-3']",4-2-3-1,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Finition', 'Dribble']","['Jeu de possession', 'Milieu créatif', 'Entre les lignes']","['FIFA World Cup 2022', 'Copa America 2024']"
Lucas Torró Marset,12419.0,Osasuna,EU,CDM,55,1-6M€,37,42,40,62,40,52,44,0.0,0.0,0,0,36.0,0.9166666666666666,0.0,0.0,13.0,17.0,"['4-2-3-1', '4-3-3', '3-5-2']",4-2-3-1,['Précision passe'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Double pivot', 'Récupération', 'Bloc bas']",['La Liga 2020/21']
Lucas Tousart,3117.0,Union Berlin,EU,CM,55,1-6M€,87,46,40,54,65,50,43,0.0,0.0,0,0,22.0,0.7727272727272727,3.0,2.0,19.0,5.0,"['4-3-3', '4-2-3-1', '3-5-2']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Box-to-box', 'Pressing collectif', 'Transitions']",['Bundesliga 2023/24']
Lucas Vázquez Iglesias,5200.0,Real Madrid,ES,RB,55,1-6M€,30,50,53,59,62,58,47,0.0,0.15830496,1,2,54.0,0.8333333333333334,4.0,2.0,24.0,19.0,"['4-3-3', '4-2-3-1', '3-4-3']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Piston offensif', 'Débordement', 'Centres']",['La Liga 2020/21']
Luis Fernando Sinisterra Lucumí,16184.0,Colombia,EU,ST,55,1-6M€,78,45,40,56,45,46,42,0.0,0.0,0,1,17.0,0.8235294117647058,3.0,0.0,12.0,3.0,"['4-3-3', '4-4-2', '4-2-3-1']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Attaque directe', 'Pressing avant', 'Profondeur']",['Copa America 2024']
Luis Javier Suárez Charris,24093.0,Granada,EU,ST,55,1-6M€,21,42,40,64,71,47,41,0.0,0.028624984,0,0,4.0,1.0,1.0,1.0,14.0,1.0,"['4-3-3', '4-4-2', '4-2-3-1']",4-3-3,['Précision passe'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Attaque directe', 'Pressing avant', 'Profondeur']",['La Liga 2020/21']
Luis Milla Manzanares,24272.0,Granada,EU,CAM,55,1-6M€,61,41,40,60,40,45,41,0.0,0.0,0,1,21.0,0.9047619047619048,0.0,0.0,9.0,10.0,"['4-2-3-1', '4-3-3', '3-4-3']",4-2-3-1,['Précision passe'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Jeu de possession', 'Milieu créatif', 'Entre les lignes']",['La Liga 2020/21']
Luka Jović,6319.0,Serbia,RS,ST,55,1-6M€,94,40,41,50,40,41,40,0.0,0.05817553,0,1,10.0,0.7,0.0,0.0,1.0,3.0,"['4-3-3', '4-4-2', '4-2-3-1']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Attaque directe', 'Pressing avant', 'Profondeur']",['FIFA World Cup 2022']
Luka Modrić,5463.0,Real Madrid,ES,CM,55,1-6M€,31,49,64,59,69,48,47,1.0,0.36132261,0,1,60.0,0.8333333333333334,4.0,3.0,16.0,18.0,"['4-3-3', '4-2-3-1', '3-5-2']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif']","['Box-to-box', 'Pressing collectif', 'Transitions']",['La Liga 2020/21']
Lukas Daschner,18129.0,Bochum,EU,ST,55,1-6M€,32,42,40,50,42,44,41,0.0,0.0,0,1,10.0,0.7,1.0,0.0,7.0,5.0,"['4-3-3', '4-4-2', '4-2-3-1']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Attaque directe', 'Pressing avant', 'Profondeur']",['Bundesliga 2023/24']
Luke Shaw,3382.0,England,EN,CB,55,1-6M€,25,48,40,63,58,54,49,0.0,0.0,0,1,87.0,0.8850574712643678,2.0,1.0,17.0,35.0,"['4-3-3', '3-5-2', '5-3-2']",4-3-3,"['Précision passe', 'Passes progressives']","['Jeu de passe', 'Travail défensif', 'Finition']","['Ligne haute', 'Sortie balle au sol', 'Couverture de zone']",['UEFA Euro 2024']
Lutsharel Geertruida,22352.0,Netherlands,NL,RB,55,1-6M€,48,45,40,62,42,50,46,0.0,0.0,0,1,64.0,0.890625,1.0,0.0,10.0,22.0,"['4-3-3', '4-2-3-1', '3-4-3']",4-3-3,"['Précision passe', 'Passes progressives']","['Jeu de passe', 'Travail défensif', 'Finition']","['Piston offensif', 'Débordement', 'Centres']",['UEFA Euro 2024']
Liam Millar,23363.0,Canada,EU,RM,55,1-6M€,22,50,54,51,55,49,45,0.0,0.9034009199999999,0,1,33.0,0.696969696969697,5.0,1.0,18.0,12.0,"['4-4-2', '4-2-3-1']",4-4-2,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Ailier rentrant', 'Contre-attaque']",['Copa America 2024']
Leopold Querfeld,152512.0,Austria,AT,CB,55,1-6M€,46,41,40,53,40,47,40,0.0,0.0,0,0,9.0,0.7777777777777778,0.0,0.0,5.0,5.0,"['4-3-3', '3-5-2', '5-3-2']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Ligne haute', 'Sortie balle au sol', 'Couverture de zone']",['UEFA Euro 2024']
Kasper Schmeichel,3815.0,Denmark,DK,GK,55,1-6M€,83,46,40,59,40,44,46,0.0,0.0,0,0,66.0,0.803030303030303,0.0,0.0,0.0,41.0,"['4-3-3', '4-4-2', '3-5-2']",4-3-3,['Passes progressives'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Relance au pied', 'Distribution longue']","['UEFA Euro 2024', 'FIFA World Cup 2022']"
Leonardo Julián Balerdi Rossa,33233.0,Marseille,EU,CB,55,1-6M€,71,43,41,51,40,54,44,0.0,0.05911905,0,0,38.0,0.6842105263157895,0.0,0.0,18.0,22.0,"['4-3-3', '3-5-2', '5-3-2']",4-3-3,['Passes progressives'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Ligne haute', 'Sortie balle au sol', 'Couverture de zone']",['Ligue 1 2022/23']
Keanu Baccus,33488.0,Australia,EU,CDM,55,1-6M€,52,43,40,47,42,66,45,0.0,0.035468098,0,0,32.0,0.625,1.0,0.0,38.0,11.0,"['4-2-3-1', '4-3-3', '3-5-2']",4-2-3-1,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Finition', 'Dribble']","['Double pivot', 'Récupération', 'Bloc bas']",['FIFA World Cup 2022']
Kenan Yildiz,151813.0,Turkey,TR,LW,55,1-6M€,53,42,46,64,71,46,42,0.0,0.058298095999999994,0,0,13.0,1.0,1.0,1.0,12.0,3.0,"['4-3-3', '4-2-3-1', '3-4-3']",4-3-3,['Précision passe'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Haute pression', 'Ailier haut', 'Contre-pressing']",['UEFA Euro 2024']
Keven Schlotterbeck,23351.0,Bochum,EU,CB,55,1-6M€,38,45,40,54,58,51,44,0.0,0.0,0,1,33.0,0.7575757575757576,2.0,1.0,11.0,12.0,"['4-3-3', '3-5-2', '5-3-2']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Ligne haute', 'Sortie balle au sol', 'Couverture de zone']",['Bundesliga 2023/24']
Kevin De Bruyne,3089.0,Belgium,BE,CAM,55,1-6M€,22,48,46,54,65,44,48,0.0,0.032845076,0,3,72.0,0.7222222222222222,3.0,2.0,7.0,20.0,"['4-2-3-1', '4-3-3', '3-4-3']",4-2-3-1,"['Passes progressives', 'Passes clés']","['Jeu de passe', 'Travail défensif', 'Finition']","['Jeu de possession', 'Milieu créatif', 'Entre les lignes']",['UEFA Euro 2024']
Aarón Martín Caricol,6757.0,Celta Vigo,EU,LB,55,1-6M€,24,43,40,58,42,55,43,0.0,0.0,0,0,28.0,0.8571428571428571,1.0,0.0,19.0,8.0,"['4-3-3', '4-2-3-1', '3-4-3']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Piston offensif', 'Débordement', 'Centres']",['La Liga 2020/21']
Kevin Paredes,38009.0,Wolfsburg,EU,LWB,55,1-6M€,55,42,40,51,42,48,43,0.0,0.0,0,0,30.0,0.7,1.0,0.0,8.0,6.0,"['3-4-3', '3-5-2', '5-3-2']",3-4-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Piston gauche', '3 derrière', 'Transitions']",['Bundesliga 2023/24']
Kevin Spadanuda,48411.0,AC Ajaccio,EU,LW,55,1-6M€,11,47,40,52,76,56,43,0.0,0.0,0,0,16.0,0.75,4.0,4.0,30.0,2.0,"['4-3-3', '4-2-3-1', '3-4-3']",4-3-3,['Dribble réussi'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Haute pression', 'Ailier haut', 'Contre-pressing']",['Ligue 1 2022/23']
Kevin Stöger,12303.0,Bochum,EU,CM,55,1-6M€,44,45,40,57,42,49,47,0.0,0.038659126,0,1,64.0,0.78125,1.0,0.0,18.0,24.0,"['4-3-3', '4-2-3-1', '3-5-2']",4-3-3,['Passes progressives'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Box-to-box', 'Pressing collectif', 'Transitions']",['Bundesliga 2023/24']
Kevin Trapp,4440.0,Eintracht Frankfurt,DE,GK,55,1-6M€,90,43,40,52,40,44,42,0.0,0.0,0,1,31.0,0.7096774193548387,0.0,0.0,0.0,19.0,"['4-3-3', '4-4-2', '3-5-2']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Relance au pied', 'Distribution longue']",['Bundesliga 2023/24']
Kevin Vogt,8397.0,Union Berlin,EU,CB,55,1-6M€,17,44,40,63,40,46,44,0.0,0.0,0,0,43.0,0.9302325581395349,0.0,0.0,4.0,29.0,"['4-3-3', '3-5-2', '5-3-2']",4-3-3,"['Précision passe', 'Passes progressives']","['Jeu de passe', 'Travail défensif', 'Finition']","['Ligne haute', 'Sortie balle au sol', 'Couverture de zone']",['Bundesliga 2023/24']
Kevin Vázquez Comesaña,22029.0,Celta Vigo,EU,RB,55,1-6M€,35,42,40,54,40,54,45,0.0,0.0,0,0,55.0,0.7454545454545455,0.0,0.0,17.0,17.0,"['4-3-3', '4-2-3-1', '3-4-3']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Piston offensif', 'Débordement', 'Centres']",['La Liga 2020/21']
Kieran Trippier,3308.0,England,EN,LWB,55,1-6M€,83,44,40,63,40,58,53,0.0,0.0,0,3,123.0,0.8536585365853658,0.0,0.0,25.0,30.0,"['3-4-3', '3-5-2', '5-3-2']",3-4-3,"['Passes progressives', 'Passes clés']","['Jeu de passe', 'Travail défensif', 'Finition']","['Piston gauche', '3 derrière', 'Transitions']",['UEFA Euro 2024']
Kiliann Sildillia,79429.0,Freiburg,EU,CB,55,1-6M€,43,42,40,46,40,54,45,0.0,0.0,0,0,41.0,0.5853658536585366,0.0,0.0,17.0,17.0,"['4-3-3', '3-5-2', '5-3-2']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Ligne haute', 'Sortie balle au sol', 'Couverture de zone']",['Bundesliga 2023/24']
Kobbie Mainoo,99174.0,England,EN,CDM,55,1-6M€,67,49,42,62,45,59,53,0.0,0.17647906000000002,0,3,97.0,0.865979381443299,3.0,0.0,27.0,27.0,"['4-2-3-1', '4-3-3', '3-5-2']",4-2-3-1,"['Passes progressives', 'Passes clés']","['Jeu de passe', 'Travail défensif', 'Finition']","['Double pivot', 'Récupération', 'Bloc bas']",['UEFA Euro 2024']
Koen Casteels,8240.0,Belgium,BE,GK,55,1-6M€,84,49,40,53,40,44,42,0.0,0.0,0,0,75.0,0.6533333333333333,0.0,0.0,0.0,62.0,"['4-3-3', '4-4-2', '3-5-2']",4-3-3,['Passes progressives'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Relance au pied', 'Distribution longue']",['UEFA Euro 2024']
Koen Casteels,8240.0,Wolfsburg,EU,GK,55,1-6M€,38,49,40,53,40,44,43,0.0,0.0,0,0,75.0,0.6533333333333333,0.0,0.0,0.0,62.0,"['4-3-3', '4-4-2', '3-5-2']",4-3-3,['Passes progressives'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Relance au pied', 'Distribution longue']",['Bundesliga 2023/24']
Konrad Laimer,8506.0,Austria,AT,CDM,55,1-6M€,45,40,40,48,40,47,40,0.0,0.0,0,0,9.0,0.6666666666666666,0.0,0.0,5.0,2.0,"['4-2-3-1', '4-3-3', '3-5-2']",4-2-3-1,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Double pivot', 'Récupération', 'Bloc bas']",['UEFA Euro 2024']
Leandro Barreiro Martins,23402.0,FSV Mainz 05,EU,CDM,55,1-6M€,58,40,41,55,40,54,43,0.0,0.134664536,0,0,21.0,0.8095238095238095,0.0,0.0,18.0,4.0,"['4-2-3-1', '4-3-3', '3-5-2']",4-2-3-1,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Double pivot', 'Récupération', 'Bloc bas']",['Bundesliga 2023/24']
Leandro Trossard,16559.0,Belgium,BE,RW,55,1-6M€,91,43,40,61,42,43,44,0.0,0.0,0,2,37.0,0.918918918918919,1.0,0.0,5.0,10.0,"['4-3-3', '4-2-3-1', '3-4-3']",4-3-3,['Précision passe'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Haute pression', 'Ailier haut', 'Contre-pressing']",['UEFA Euro 2024']
Leny Yoro,151931.0,Lille,EU,CB,55,1-6M€,33,42,40,61,40,47,42,0.0,0.0,0,0,31.0,0.9032258064516129,0.0,0.0,5.0,12.0,"['4-3-3', '3-5-2', '5-3-2']",4-3-3,['Précision passe'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Ligne haute', 'Sortie balle au sol', 'Couverture de zone']",['Ligue 1 2022/23']
Leonardo Bittencourt,8826.0,Werder Bremen,EU,CM,55,1-6M€,32,46,47,63,43,58,48,0.0,0.10505227,0,1,50.0,0.92,2.0,0.0,35.0,19.0,"['4-3-3', '4-2-3-1', '3-5-2']",4-3-3,['Précision passe'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Box-to-box', 'Pressing collectif', 'Transitions']",['Bundesliga 2023/24']
Jonathan Clauss,7252.0,Marseille,EU,RB,55,1-6M€,32,42,41,53,71,46,42,0.0,0.07375144,0,0,21.0,0.7619047619047619,1.0,1.0,3.0,4.0,"['4-3-3', '4-2-3-1', '3-4-3']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Piston offensif', 'Débordement', 'Centres']",['Ligue 1 2022/23']
Jonathan Calleri,6930.0,Osasuna,EU,ST,55,1-6M€,71,42,47,50,42,50,43,0.0,0.559653943,0,1,13.0,0.6923076923076923,1.0,0.0,20.0,4.0,"['4-3-3', '4-4-2', '4-2-3-1']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Attaque directe', 'Pressing avant', 'Profondeur']",['La Liga 2020/21']
Jonas Older Wind,21261.0,Wolfsburg,EU,ST,55,1-6M€,67,40,45,58,40,43,40,0.0,0.233932855,0,2,23.0,0.8695652173913043,0.0,0.0,6.0,3.0,"['4-3-3', '4-4-2', '4-2-3-1']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Attaque directe', 'Pressing avant', 'Profondeur']",['Bundesliga 2023/24']
Gerrit Holtmann,12629.0,Darmstadt 98,EU,LM,55,1-6M€,39,53,40,54,56,48,45,0.0,0.008671612,0,0,27.0,0.7777777777777778,7.0,1.0,16.0,4.0,"['4-4-2', '4-2-3-1']",4-4-2,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Ailier rentrant', 'Contre-attaque']",['Bundesliga 2023/24']
Giovani Lo Celso,3313.0,Argentina,AR,CM,55,1-6M€,78,43,53,60,40,47,47,0.0,0.09750012,1,0,59.0,0.864406779661017,0.0,0.0,14.0,22.0,"['4-3-3', '4-2-3-1', '3-5-2']",4-3-3,['Passes progressives'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Box-to-box', 'Pressing collectif', 'Transitions']",['Copa America 2024']
Gonzalo Jordy Plata Jiménez,31152.0,Ecuador,EU,RM,55,1-6M€,57,46,52,50,58,48,44,0.0,0.058988493,0,1,36.0,0.6666666666666666,2.0,1.0,15.0,18.0,"['4-4-2', '4-2-3-1']",4-4-2,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Ailier rentrant', 'Contre-attaque']",['FIFA World Cup 2022']
Gonzalo Julián Melero Manzanares,11669.0,Levante UD,EU,LM,55,1-6M€,28,43,40,59,42,48,43,0.0,0.0,0,2,32.0,0.875,1.0,0.0,15.0,9.0,"['4-4-2', '4-2-3-1']",4-4-2,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Ailier rentrant', 'Contre-attaque']",['La Liga 2020/21']
Gonçalo Matias Ramos,38803.0,Portugal,PT,ST,55,1-6M€,13,42,41,52,42,45,41,0.0,0.10594022,0,0,8.0,0.75,1.0,0.0,9.0,1.0,"['4-3-3', '4-4-2', '4-2-3-1']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Attaque directe', 'Pressing avant', 'Profondeur']",['FIFA World Cup 2022']
Gregor Kobel,17974.0,Switzerland,CH,GK,55,1-6M€,58,43,40,49,40,44,41,0.0,0.0,0,0,29.0,0.6551724137931034,0.0,0.0,0.0,20.0,"['4-3-3', '4-4-2', '3-5-2']",4-3-3,['Passes progressives'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Relance au pied', 'Distribution longue']",['FIFA World Cup 2022']
Gue-Sung Cho,40542.0,South Korea,EU,ST,55,1-6M€,53,40,40,44,40,43,40,0.0,0.036145955,0,0,7.0,0.5714285714285714,0.0,0.0,5.0,2.0,"['4-3-3', '4-4-2', '4-2-3-1']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Attaque directe', 'Pressing avant', 'Profondeur']",['FIFA World Cup 2022']
Guido Rodríguez,26404.0,Argentina,AR,CDM,55,1-6M€,39,41,40,58,40,46,41,0.0,0.0,0,0,28.0,0.8571428571428571,0.0,0.0,3.0,10.0,"['4-2-3-1', '4-3-3', '3-5-2']",4-2-3-1,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Double pivot', 'Récupération', 'Bloc bas']",['Copa America 2024']
Guido Rodríguez,26404.0,Real Betis,ES,CDM,55,1-6M€,55,41,40,58,40,46,40,0.0,0.0,0,0,28.0,0.8571428571428571,0.0,0.0,3.0,10.0,"['4-2-3-1', '4-3-3', '3-5-2']",4-2-3-1,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Double pivot', 'Récupération', 'Bloc bas']",['La Liga 2020/21']
Guilherme Antonio Arana Lopes,6919.0,Brazil,BR,LB,55,1-6M€,15,44,40,55,71,47,44,0.0,0.0,0,0,50.0,0.76,1.0,1.0,6.0,17.0,"['4-3-3', '4-2-3-1', '3-4-3']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Piston offensif', 'Débordement', 'Centres']",['Copa America 2024']
Guillermo Varela Olivera,5264.0,Uruguay,EU,CB,55,1-6M€,46,41,40,61,40,50,42,0.0,0.0,0,0,23.0,0.9130434782608695,0.0,0.0,10.0,9.0,"['4-3-3', '3-5-2', '5-3-2']",4-3-3,['Précision passe'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Ligne haute', 'Sortie balle au sol', 'Couverture de zone']","['FIFA World Cup 2022', 'Copa America 2024']"
Gustavo Adolfo Puerta Molano,261630.0,Bayer Leverkusen,DE,CDM,55,1-6M€,33,42,40,64,71,48,41,0.0,0.020731112,0,1,18.0,1.0,1.0,1.0,7.0,6.0,"['4-2-3-1', '4-3-3', '3-5-2']",4-2-3-1,['Précision passe'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Double pivot', 'Récupération', 'Bloc bas']",['Bundesliga 2023/24']
